id;PLAYER_ID; PLAYER_NAME; NICKNAME; TEAM_ID; TEAM_ABBREVIATION; AGE; GP; W; L; W_PCT;MIN; FGM; FGA; FG_PCT; FG3M; FG3A; FG3_PCT; FTM; FTA; FT_PCT; OREB; DREB; REB; AST; TOV; STL; BLK; BLKA; PF;PTS
401;202696; 'Nikola Vucevic'; 'Nikola';1610612741; 'CHI'; 32.0;82;40;42; 0.488;2746;597;1148; 0.52;121;347; 0.349;132;158; 0.835;159;744;903;265;139;60;57;44;179;1447
402;203943; 'Noah Vonleh'; 'Noah';1610612738; 'BOS'; 27.0;23;17;6; 0.739;171;11;24; 0.458;1;4; 0.25;2;2; 1.0;18;30;48;7;11;2;8;4;35;25
403;1626181; 'Norman Powell'; 'Norman';1610612746; 'LAC'; 29.0;60;31;29; 0.517;1567;340;710; 0.479;114;287; 0.397;225;277; 0.812;24;151;175;109;101;50;18;39;125;1019
404;1628384; 'O.G. Anunoby'; 'O.G.';1610612761; 'TOR'; 25.0;67;33;34; 0.493;2385;421;885; 0.476;142;367; 0.387;140;167; 0.838;95;237;332;131;132;128;50;65;200;1124
405;1630167; 'Obi Toppin'; 'Obi';1610612752; 'NYK'; 25.0;67;37;30; 0.552;1050;187;419; 0.446;85;247; 0.344;38;47; 0.809;29;158;187;66;38;23;12;15;68;497
406;1630534; 'Ochai Agbaji'; 'Ochai';1610612762; 'UTA'; 23.0;59;29;30; 0.492;1209;165;386; 0.427;81;228; 0.355;56;69; 0.812;43;78;121;67;41;16;15;20;99;467
407;1630846; 'Olivier Sarr'; 'Olivier';1610612760; 'OKC'; 24.0;9;5;4; 0.556;113;15;30; 0.5;1;8; 0.125;5;7; 0.714;12;19;31;4;4;1;5;0;17;36
408;1630209; 'Omer Yurtseven'; 'Omer';1610612748; 'MIA'; 24.0;9;5;4; 0.556;83;16;27; 0.593;3;7; 0.429;5;6; 0.833;8;15;23;2;4;2;2;1;16;40
409;1630168; 'Onyeka Okongwu'; 'Onyeka';1610612737; 'ATL'; 22.0;80;41;39; 0.513;1848;317;497; 0.638;4;13; 0.308;153;196; 0.781;217;359;576;81;81;56;107;43;251;791
410;1631115; 'Orlando Robinson'; 'Orlando';1610612748; 'MIA'; 22.0;31;18;13; 0.581;425;47;89; 0.528;0;6; 0.0;22;31; 0.71;48;78;126;25;16;12;12;8;53;116
411;1629052; 'Oshae Brissett'; 'Oshae';1610612754; 'IND'; 24.0;65;27;38; 0.415;1083;123;319; 0.386;48;155; 0.31;104;145; 0.717;62;156;218;44;34;33;13;22;79;398
412;203490; 'Otto Porter Jr.'; 'Otto';1610612761; 'TOR'; 29.0;8;4;4; 0.5;146;15;30; 0.5;6;17; 0.353;8;8; 1.0;6;13;19;8;4;11;0;0;7;44
413;1631172; 'Ousmane Dieng'; 'Ousmane';1610612760; 'OKC'; 19.0;39;20;19; 0.513;568;76;181; 0.42;26;98; 0.265;15;23; 0.652;19;86;105;46;26;14;7;8;42;193
414;200782; 'P.J. Tucker'; 'P.J.';1610612755; 'PHI'; 38.0;75;48;27; 0.64;1920;96;225; 0.427;55;140; 0.393;19;23; 0.826;95;200;295;60;44;39;15;9;180;266
415;1629023; 'P.J. Washington'; 'P.J.';1610612766; 'CHA'; 24.0;73;24;49; 0.329;2379;434;978; 0.444;149;428; 0.348;127;174; 0.73;73;285;358;175;110;66;79;62;193;1144
416;1628408; 'PJ Dozier'; 'PJ';1610612758; 'SAC'; 26.0;16;11;5; 0.688;79;10;33; 0.303;2;16; 0.125;0;0; 0.0;1;13;14;10;5;6;1;1;7;22
417;1631094; 'Paolo Banchero'; 'Paolo';1610612753; 'ORL'; 20.0;72;31;41; 0.431;2429;479;1122; 0.427;85;285; 0.298;394;534; 0.738;84;413;497;269;200;60;39;92;160;1437
418;1627783; 'Pascal Siakam'; 'Pascal';1610612761; 'TOR'; 29.0;71;35;36; 0.493;2652;630;1313; 0.48;93;287; 0.324;367;474; 0.774;131;425;556;415;169;65;36;35;228;1720
419;1626192; 'Pat Connaughton'; 'Pat';1610612749; 'MIL'; 30.0;61;43;18; 0.705;1442;165;421; 0.392;109;322; 0.339;27;41; 0.659;50;233;283;77;33;37;11;14;69;466
420;1631116; 'Patrick Baldwin Jr.'; 'Patrick';1610612744; 'GSW'; 20.0;31;15;16; 0.484;225;43;109; 0.394;32;84; 0.381;4;6; 0.667;1;39;40;11;11;6;4;3;14;122
421;201976; 'Patrick Beverley'; 'Patrick';1610612741; 'CHI'; 34.0;67;34;33; 0.507;1816;144;360; 0.4;80;239; 0.335;47;65; 0.723;44;203;247;194;60;63;41;12;187;415
422;1630172; 'Patrick Williams'; 'Patrick';1610612741; 'CHI'; 21.0;82;40;42; 0.488;2322;314;677; 0.464;115;277; 0.415;90;105; 0.857;78;249;327;100;101;72;70;38;147;833
423;201988; 'Patty Mills'; 'Patty';1610612751; 'BKN'; 34.0;40;18;22; 0.45;566;86;209; 0.411;49;134; 0.366;25;30; 0.833;8;36;44;56;30;15;3;7;32;246
424;202331; 'Paul George'; 'Paul';1610612746; 'LAC'; 33.0;56;32;24; 0.571;1938;459;1004; 0.457;158;426; 0.371;256;294; 0.871;45;297;342;288;176;83;20;37;159;1332
425;1630194; 'Paul Reed'; 'Paul';1610612755; 'PHI'; 23.0;69;44;25; 0.638;755;124;209; 0.593;1;6; 0.167;38;51; 0.745;112;150;262;27;45;45;51;17;123;287
426;1630202; 'Payton Pritchard'; 'Payton';1610612738; 'BOS'; 25.0;48;32;16; 0.667;642;101;245; 0.412;56;154; 0.364;12;16; 0.75;25;63;88;64;40;14;1;9;37;270
427;1631212; 'Peyton Watson'; 'Peyton';1610612743; 'DEN'; 20.0;23;13;10; 0.565;186;29;59; 0.492;6;14; 0.429;11;20; 0.55;8;29;37;11;8;2;11;4;14;75
428;1630173; 'Precious Achiuwa'; 'Precious';1610612761; 'TOR'; 23.0;55;30;25; 0.545;1140;196;404; 0.485;29;108; 0.269;87;124; 0.702;100;228;328;50;59;31;30;31;102;508
429;1629656; 'Quentin Grimes'; 'Quentin';1610612752; 'NYK'; 22.0;71;41;30; 0.577;2120;282;602; 0.468;157;407; 0.386;78;98; 0.796;49;180;229;150;69;47;26;20;177;799
430;1631245; 'Quenton Jackson'; 'Quenton';1610612764; 'WAS'; 24.0;9;3;6; 0.333;134;19;42; 0.452;1;12; 0.083;17;22; 0.773;2;6;8;15;4;4;1;3;10;56
431;1630181; 'R.J. Hampton'; 'R.J.';1610612765; 'DET'; 22.0;47;9;38; 0.191;749;102;237; 0.43;41;116; 0.353;57;76; 0.75;18;69;87;54;42;27;9;14;51;302
432;1629628; 'RJ Barrett'; 'RJ';1610612752; 'NYK'; 22.0;73;40;33; 0.548;2475;510;1176; 0.434;121;390; 0.31;290;392; 0.74;60;308;368;201;164;31;15;94;179;1431
433;1630564; 'RaiQuan Gray'; 'RaiQuan';1610612751; 'BKN'; 23.0;1;0;1; 0.0;35;6;12; 0.5;2;5; 0.4;2;2; 1.0;3;6;9;7;4;0;1;0;5;16
434;203526; 'Raul Neto'; 'Raul';1610612739; 'CLE'; 30.0;48;31;17; 0.646;505;57;110; 0.518;12;42; 0.286;31;34; 0.912;10;36;46;79;24;17;4;5;49;157
435;203493; 'Reggie Bullock'; 'Reggie';1610612742; 'DAL'; 32.0;78;37;41; 0.474;2364;192;470; 0.409;151;397; 0.38;26;37; 0.703;32;251;283;108;36;54;13;9;166;561
436;202704; 'Reggie Jackson'; 'Reggie';1610612743; 'DEN'; 33.0;68;36;32; 0.529;1656;263;640; 0.411;96;288; 0.333;71;78; 0.91;25;119;144;233;115;47;6;16;114;693
437;1626158; 'Richaun Holmes'; 'Richaun';1610612758; 'SAC'; 29.0;42;22;20; 0.524;347;55;89; 0.618;5;8; 0.625;15;19; 0.789;29;51;80;9;14;3;11;8;50;130
438;201937; 'Ricky Rubio'; 'Ricky';1610612739; 'CLE'; 32.0;33;23;10; 0.697;565;61;178; 0.343;21;82; 0.256;28;35; 0.8;9;61;70;115;31;26;6;12;51;171
439;203496; 'Robert Covington'; 'Robert';1610612746; 'LAC'; 32.0;48;20;28; 0.417;778;102;229; 0.445;54;136; 0.397;30;40; 0.75;31;135;166;57;32;38;33;9;86;288
440;1629057; 'Robert Williams III'; 'Robert';1610612738; 'BOS'; 25.0;35;24;11; 0.686;823;127;170; 0.747;0;1; 0.0;25;41; 0.61;104;188;292;50;34;22;48;12;68;279
441;201577; 'Robin Lopez'; 'Robin';1610612739; 'CLE'; 35.0;37;25;12; 0.676;298;48;75; 0.64;2;4; 0.5;14;18; 0.778;23;28;51;19;25;2;8;7;43;112
442;203585; 'Rodney McGruder'; 'Rodney';1610612765; 'DET'; 31.0;32;4;28; 0.125;523;62;152; 0.408;41;97; 0.423;18;22; 0.818;20;54;74;28;11;16;1;9;39;183
443;1629641; 'Romeo Langford'; 'Romeo';1610612759; 'SAS'; 23.0;43;14;29; 0.326;844;121;259; 0.467;16;61; 0.262;39;56; 0.696;57;57;114;50;30;24;13;13;67;297
444;1631199; 'Ron Harper Jr.'; 'Ron';1610612761; 'TOR'; 23.0;9;6;3; 0.667;47;8;16; 0.5;3;9; 0.333;1;1; 1.0;3;4;7;4;0;0;1;1;3;20
445;1626220; Royce O'Neale; 'Royce';1610612751; 'BKN'; 29.0;76;42;34; 0.553;2409;229;593; 0.386;163;419; 0.389;50;69; 0.725;55;329;384;283;114;65;49;28;239;671
446;200752; 'Rudy Gay'; 'Rudy';1610612762; 'UTA'; 36.0;56;29;27; 0.518;815;109;288; 0.378;33;131; 0.252;42;49; 0.857;33;130;163;57;37;19;18;2;68;293
447;203497; 'Rudy Gobert'; 'Rudy';1610612750; 'MIN'; 30.0;70;34;36; 0.486;2148;360;546; 0.659;0;3; 0.0;219;340; 0.644;231;583;814;87;122;56;95;40;210;939
448;1629060; 'Rui Hachimura'; 'Rui';1610612747; 'LAL'; 25.0;63;38;25; 0.603;1466;284;584; 0.486;51;160; 0.319;88;119; 0.739;53;230;283;58;53;19;26;40;72;707
449;201566; 'Russell Westbrook'; 'Russell';1610612746; 'LAC'; 34.0;73;36;37; 0.493;2125;432;991; 0.436;89;286; 0.311;206;314; 0.656;89;334;423;551;255;76;33;79;162;1159
450;1627853; 'Ryan Arcidiacono'; 'Ryan';1610612757; 'POR'; 29.0;20;9;11; 0.45;172;9;37; 0.243;8;23; 0.348;0;0; 0.0;0;15;15;23;7;5;0;2;17;26
451;1631157; 'Ryan Rollins'; 'Ryan';1610612744; 'GSW'; 20.0;12;5;7; 0.417;62;7;20; 0.35;3;9; 0.333;6;6; 1.0;3;9;12;6;16;1;1;2;10;23
452;1630240; 'Saben Lee'; 'Saben';1610612756; 'PHX'; 23.0;25;15;10; 0.6;373;49;121; 0.405;11;30; 0.367;42;57; 0.737;13;32;45;67;24;19;1;13;32;151
453;1630180; 'Saddiq Bey'; 'Saddiq';1610612737; 'ATL'; 24.0;77;24;53; 0.312;2128;353;836; 0.422;151;418; 0.361;205;238; 0.861;98;264;362;118;71;70;13;55;123;1062
454;1630573; 'Sam Hauser'; 'Sam';1610612738; 'BOS'; 25.0;80;55;25; 0.688;1289;180;396; 0.455;140;335; 0.418;12;17; 0.706;35;169;204;71;30;29;21;6;99;512
455;1630241; 'Sam Merrill'; 'Sam';1610612739; 'CLE'; 26.0;5;4;1; 0.8;58;9;22; 0.409;5;18; 0.278;2;2; 1.0;0;9;9;5;0;4;0;0;3;25
456;1630572; 'Sandro Mamukelashvili'; 'Sandro';1610612759; 'SAS'; 23.0;43;23;20; 0.535;659;97;230; 0.422;30;99; 0.303;39;57; 0.684;70;115;185;62;35;14;12;14;52;263
457;1630583; 'Santi Aldama'; 'Santi';1610612763; 'MEM'; 22.0;77;47;30; 0.61;1681;247;525; 0.47;94;266; 0.353;108;144; 0.75;85;286;371;97;60;45;48;20;143;696
458;1630567; 'Scottie Barnes'; 'Scottie';1610612761; 'TOR'; 21.0;77;38;39; 0.494;2677;463;1016; 0.456;63;224; 0.281;190;246; 0.772;179;333;512;371;154;83;61;47;170;1179
459;1630590; 'Scotty Pippen Jr.'; 'Scotty';1610612747; 'LAL'; 22.0;6;1;5; 0.167;31;4;12; 0.333;1;3; 0.333;5;9; 0.556;2;2;4;2;2;2;1;2;3;14
460;201586; 'Serge Ibaka'; 'Serge';1610612749; 'MIL'; 33.0;16;11;5; 0.688;185;26;54; 0.481;6;18; 0.333;8;13; 0.615;15;29;44;4;11;2;7;3;23;66
461;203552; 'Seth Curry'; 'Seth';1610612751; 'BKN'; 32.0;61;37;24; 0.607;1210;208;449; 0.463;94;232; 0.405;51;55; 0.927;13;87;100;99;51;36;7;14;96;561
462;1631101; 'Shaedon Sharpe'; 'Shaedon';1610612757; 'POR'; 19.0;80;32;48; 0.4;1778;306;648; 0.472;102;283; 0.36;75;105; 0.714;63;173;236;94;83;38;24;31;136;789
463;1628983; 'Shai Gilgeous-Alexander'; 'Shai';1610612760; 'OKC'; 24.0;68;33;35; 0.485;2415;704;1381; 0.51;58;168; 0.345;669;739; 0.905;59;270;329;371;192;112;65;97;192;2135
464;1629003; 'Shake Milton'; 'Shake';1610612755; 'PHI'; 26.0;76;52;24; 0.684;1567;241;503; 0.479;56;148; 0.378;99;116; 0.853;39;152;191;240;94;25;13;37;123;637
465;1627885; 'Shaquille Harrison'; 'Shaquille';1610612747; 'LAL'; 29.0;5;1;4; 0.2;119;15;36; 0.417;3;10; 0.3;11;15; 0.733;1;21;22;30;6;11;2;2;12;44
466;1631323; 'Simone Fontecchio'; 'Simone';1610612762; 'UTA'; 27.0;52;25;27; 0.481;765;115;312; 0.369;63;191; 0.33;35;44; 0.795;31;55;86;42;39;15;8;16;62;328
467;1630219; 'Skylar Mays'; 'Skylar';1610612757; 'POR'; 25.0;6;1;5; 0.167;188;34;68; 0.5;12;26; 0.462;12;13; 0.923;2;17;19;50;10;6;1;8;11;92
468;203915; 'Spencer Dinwiddie'; 'Spencer';1610612751; 'BKN'; 30.0;79;41;38; 0.519;2725;460;1050; 0.438;181;490; 0.369;268;330; 0.812;28;242;270;515;145;67;24;62;187;1369
469;1626169; 'Stanley Johnson'; 'Stanley';1610612759; 'SAS'; 26.0;30;5;25; 0.167;469;65;122; 0.533;18;40; 0.45;26;39; 0.667;22;73;95;67;33;16;6;9;48;174
470;1630649; 'Stanley Umude'; 'Stanley';1610612765; 'DET'; 24.0;1;0;1; 0.0;2;0;1; 0.0;0;1; 0.0;2;2; 1.0;0;0;0;0;0;1;1;0;0;2
471;201939; 'Stephen Curry'; 'Stephen';1610612744; 'GSW'; 35.0;56;30;26; 0.536;1941;559;1133; 0.493;273;639; 0.427;257;281; 0.915;39;302;341;352;179;52;20;41;117;1648
472;1628425; 'Sterling Brown'; 'Sterling';1610612747; 'LAL'; 28.0;4;2;2; 0.5;24;0;4; 0.0;0;2; 0.0;0;0; 0.0;3;5;8;2;0;3;0;1;4;0
473;203500; 'Steven Adams'; 'Steven';1610612763; 'MEM'; 29.0;42;28;14; 0.667;1133;157;263; 0.597;0;1; 0.0;47;129; 0.364;214;271;485;97;79;36;46;14;98;361
474;1629004; 'Svi Mykhailiuk'; 'Svi';1610612766; 'CHA'; 25.0;32;16;16; 0.5;467;77;173; 0.445;42;99; 0.424;26;39; 0.667;15;38;53;53;24;15;4;11;23;222
475;204456; 'T.J. McConnell'; 'T.J.';1610612754; 'IND'; 31.0;75;31;44; 0.413;1526;283;521; 0.543;26;59; 0.441;58;68; 0.853;45;189;234;397;143;81;10;17;105;650
476;203933; 'T.J. Warren'; 'T.J.';1610612756; 'PHX'; 29.0;42;26;16; 0.619;686;132;270; 0.489;22;67; 0.328;28;35; 0.8;26;95;121;40;20;22;12;7;65;314
477;201959; 'Taj Gibson'; 'Taj';1610612764; 'WAS'; 37.0;49;21;28; 0.429;480;65;125; 0.52;8;24; 0.333;30;42; 0.714;32;61;93;34;26;15;12;8;84;168
478;1629659; 'Talen Horton-Tucker'; 'Talen';1610612762; 'UTA'; 22.0;65;30;35; 0.462;1313;257;613; 0.419;58;203; 0.286;126;168; 0.75;41;169;210;246;126;41;29;45;108;698
479;1631106; 'Tari Eason'; 'Tari';1610612745; 'HOU'; 21.0;82;22;60; 0.268;1767;296;660; 0.448;59;172; 0.343;109;145; 0.752;195;301;496;88;101;96;47;67;189;760
480;1627752; 'Taurean Prince'; 'Taurean';1610612750; 'MIN'; 29.0;54;31;23; 0.574;1192;177;379; 0.467;74;194; 0.381;65;77; 0.844;15;117;132;84;69;28;15;14;123;493
481;1629611; 'Terance Mann'; 'Terance';1610612746; 'LAC'; 26.0;81;44;37; 0.543;1872;272;524; 0.519;77;198; 0.389;92;118; 0.78;77;199;276;184;80;42;22;33;149;713
482;1629056; 'Terence Davis'; 'Terence';1610612758; 'SAC'; 25.0;64;38;26; 0.594;840;154;364; 0.423;89;243; 0.366;34;43; 0.791;20;119;139;67;53;43;12;13;104;431
483;203082; 'Terrence Ross'; 'Terrence';1610612756; 'PHX'; 32.0;63;27;36; 0.429;1330;200;465; 0.43;95;258; 0.368;27;34; 0.794;22;132;154;95;43;35;10;16;97;522
484;1626179; 'Terry Rozier'; 'Terry';1610612766; 'CHA'; 29.0;63;19;44; 0.302;2220;493;1188; 0.415;165;505; 0.327;178;220; 0.809;51;208;259;319;134;74;16;64;119;1329
485;1630678; 'Terry Taylor'; 'Terry';1610612741; 'CHI'; 23.0;31;13;18; 0.419;263;39;75; 0.52;5;19; 0.263;6;11; 0.545;27;20;47;10;9;3;6;6;26;89
486;201152; 'Thaddeus Young'; 'Thaddeus';1610612761; 'TOR'; 34.0;54;23;31; 0.426;795;108;198; 0.545;6;34; 0.176;18;26; 0.692;71;95;166;75;42;54;5;9;88;240
487;203648; 'Thanasis Antetokounmpo'; 'Thanasis';1610612749; 'MIL'; 30.0;37;25;12; 0.676;206;20;46; 0.435;0;8; 0.0;11;22; 0.5;15;29;44;15;12;3;3;5;22;51
488;1630177; 'Theo Maledon'; 'Theo';1610612766; 'CHA'; 21.0;44;14;30; 0.318;853;102;254; 0.402;28;95; 0.295;63;74; 0.851;14;109;123;152;59;37;12;15;61;295
489;1629033; 'Theo Pinson'; 'Theo';1610612742; 'DAL'; 27.0;40;19;21; 0.475;322;31;87; 0.356;22;62; 0.355;11;13; 0.846;10;53;63;46;12;6;1;5;34;95
490;1628418; 'Thomas Bryant'; 'Thomas';1610612743; 'DEN'; 25.0;59;33;26; 0.559;1081;230;369; 0.623;26;59; 0.441;93;126; 0.738;86;253;339;31;38;16;30;33;102;579
491;203501; 'Tim Hardaway Jr.'; 'Tim';1610612742; 'DAL'; 31.0;71;37;34; 0.521;2152;340;847; 0.401;212;550; 0.385;127;165; 0.77;21;230;251;129;60;49;12;25;120;1019
492;202699; 'Tobias Harris'; 'Tobias';1610612755; 'PHI'; 30.0;74;47;27; 0.635;2435;423;845; 0.501;126;324; 0.389;113;129; 0.876;67;357;424;186;89;68;40;52;149;1085
493;1628396; 'Tony Bradley'; 'Tony';1610612741; 'CHI'; 25.0;12;5;7; 0.417;33;6;12; 0.5;3;5; 0.6;4;4; 1.0;1;10;11;1;1;1;1;0;2;19
494;1628470; 'Torrey Craig'; 'Torrey';1610612756; 'PHX'; 32.0;79;44;35; 0.557;1947;228;500; 0.456;100;253; 0.395;32;45; 0.711;145;281;426;117;73;50;62;23;179;588
495;1629027; 'Trae Young'; 'Trae';1610612737; 'ATL'; 24.0;73;38;35; 0.521;2540;597;1390; 0.429;154;460; 0.335;566;639; 0.886;56;161;217;741;300;80;9;85;104;1914
496;1630200; 'Tre Jones'; 'Tre';1610612759; 'SAS'; 23.0;68;20;48; 0.294;1983;341;743; 0.459;45;158; 0.285;148;172; 0.86;56;189;245;448;110;89;9;41;98;875
497;1630544; 'Tre Mann'; 'Tre';1610612760; 'OKC'; 22.0;67;31;36; 0.463;1183;197;501; 0.393;81;257; 0.315;42;55; 0.764;27;128;155;120;62;40;11;16;99;517
498;1630570; 'Trendon Watford'; 'Trendon';1610612757; 'POR'; 22.0;62;26;36; 0.419;1181;181;323; 0.56;25;64; 0.391;72;100; 0.72;42;196;238;130;71;32;12;14;118;459
499;1630235; 'Trent Forrest'; 'Trent';1610612737; 'ATL'; 24.0;23;9;14; 0.391;276;25;60; 0.417;0;2; 0.0;2;3; 0.667;5;32;37;38;15;7;2;7;17;52
500;1630243; 'Trevelin Queen'; 'Trevelin';1610612754; 'IND'; 26.0;7;2;5; 0.286;70;7;29; 0.241;2;15; 0.133;5;5; 1.0;8;9;17;6;7;2;5;1;4;21
501;1631309; 'Trevor Hudgins'; 'Trevor';1610612745; 'HOU'; 24.0;5;0;5; 0.0;28;2;9; 0.222;2;8; 0.25;3;3; 1.0;0;0;0;3;1;0;0;0;1;9
502;1631211; 'Trevor Keels'; 'Trevor';1610612752; 'NYK'; 19.0;3;3;0; 1.0;8;1;4; 0.25;1;4; 0.25;0;0; 0.0;0;2;2;0;0;0;0;0;0;3
503;1626168; 'Trey Lyles'; 'Trey';1610612758; 'SAC'; 27.0;74;43;31; 0.581;1247;187;408; 0.458;87;240; 0.363;101;124; 0.815;68;232;300;66;64;27;31;21;97;562
504;1630530; 'Trey Murphy III'; 'Trey';1610612740; 'NOP'; 22.0;79;39;40; 0.494;2448;387;800; 0.484;202;497; 0.406;172;190; 0.905;59;222;281;112;61;89;43;23;155;1148
505;1628972; 'Troy Brown Jr.'; 'Troy';1610612747; 'LAL'; 23.0;76;40;36; 0.526;1859;200;465; 0.43;107;281; 0.381;34;39; 0.872;62;246;308;95;49;59;16;30;120;541
506;1629660; 'Ty Jerome'; 'Ty';1610612744; 'GSW'; 25.0;45;22;23; 0.489;815;118;242; 0.488;35;90; 0.389;38;41; 0.927;7;71;78;135;30;23;5;9;64;309
507;1631102; 'TyTy Washington Jr.'; 'TyTy';1610612745; 'HOU'; 21.0;31;6;25; 0.194;432;58;160; 0.363;19;80; 0.238;10;18; 0.556;2;43;45;47;14;15;2;4;29;145
508;1628416; 'Tyler Dorsey'; 'Tyler';1610612742; 'DAL'; 27.0;3;2;1; 0.667;8;4;5; 0.8;1;2; 0.5;0;0; 0.0;1;1;2;0;0;0;0;0;0;9
509;1629639; 'Tyler Herro'; 'Tyler';1610612748; 'MIA'; 23.0;67;37;30; 0.552;2335;487;1109; 0.439;203;537; 0.378;170;182; 0.934;27;333;360;280;158;51;16;52;101;1347
510;1630169; 'Tyrese Haliburton'; 'Tyrese';1610612754; 'IND'; 23.0;56;28;28; 0.5;1882;412;841; 0.49;161;402; 0.4;175;201; 0.871;33;172;205;585;141;91;25;46;69;1160
511;1631213; 'Tyrese Martin'; 'Tyrese';1610612737; 'ATL'; 24.0;16;10;6; 0.625;65;9;23; 0.391;1;7; 0.143;2;2; 1.0;5;7;12;2;2;1;0;2;2;21
512;1630178; 'Tyrese Maxey'; 'Tyrese';1610612755; 'PHI'; 22.0;60;39;21; 0.65;2015;439;913; 0.481;160;369; 0.434;180;213; 0.845;23;153;176;212;80;49;8;38;132;1218
513;1626145; 'Tyus Jones'; 'Tyus';1610612763; 'MEM'; 26.0;80;51;29; 0.638;1939;311;710; 0.438;121;326; 0.371;79;98; 0.806;28;172;200;417;74;83;6;14;32;822
514;1628962; 'Udoka Azubuike'; 'Udoka';1610612762; 'UTA'; 23.0;36;17;19; 0.472;358;59;72; 0.819;0;0; 0.0;7;20; 0.35;31;88;119;11;18;6;15;3;34;125
515;2617; 'Udonis Haslem'; 'Udonis';1610612748; 'MIA'; 42.0;7;4;3; 0.571;72;10;29; 0.345;3;9; 0.333;4;5; 0.8;4;7;11;0;1;1;2;0;11;27
516;1630586; 'Usman Garuba'; 'Usman';1610612745; 'HOU'; 21.0;75;21;54; 0.28;970;86;177; 0.486;24;59; 0.407;29;47; 0.617;120;187;307;64;47;44;29;19;135;225
517;1630176; 'Vernon Carey Jr.'; 'Vernon';1610612762; 'UTA'; 22.0;11;8;3; 0.727;28;2;8; 0.25;0;0; 0.0;2;2; 1.0;3;8;11;3;2;2;2;1;5;6
518;203506; 'Victor Oladipo'; 'Victor';1610612748; 'MIA'; 31.0;42;23;19; 0.548;1105;160;403; 0.397;70;212; 0.33;59;79; 0.747;16;112;128;146;87;57;12;16;99;449
519;1631246; 'Vince Williams Jr.'; 'Vince';1610612763; 'MEM'; 22.0;15;7;8; 0.467;104;12;40; 0.3;4;28; 0.143;2;2; 1.0;4;11;15;4;5;6;2;1;12;30
520;1630249; 'Vit Krejci'; 'Vit';1610612737; 'ATL'; 22.0;29;15;14; 0.517;165;15;37; 0.405;5;21; 0.238;1;2; 0.5;6;20;26;17;5;5;1;3;17;36
521;1628427; 'Vlatko Cancar'; 'Vlatko';1610612743; 'DEN'; 26.0;60;38;22; 0.633;889;108;227; 0.476;43;115; 0.374;38;41; 0.927;24;104;128;80;37;22;14;9;84;297
522;1631117; 'Walker Kessler'; 'Walker';1610612762; 'UTA'; 21.0;74;34;40; 0.459;1703;298;414; 0.72;1;3; 0.333;82;159; 0.516;231;389;620;69;58;26;173;34;169;679
523;1628976; 'Wendell Carter Jr.'; 'Wendell';1610612753; 'ORL'; 24.0;57;26;31; 0.456;1689;322;613; 0.525;80;225; 0.356;144;195; 0.738;120;377;497;132;106;30;33;18;159;868
524;1631111; 'Wendell Moore Jr.'; 'Wendell';1610612750; 'MIN'; 21.0;29;16;13; 0.552;152;18;43; 0.419;2;17; 0.118;4;5; 0.8;4;14;18;18;8;8;5;3;13;42
525;1629117; 'Wenyen Gabriel'; 'Wenyen';1610612747; 'LAL'; 26.0;68;37;31; 0.544;1023;155;260; 0.596;10;36; 0.278;52;84; 0.619;116;170;286;36;46;26;35;18;144;372
526;202083; 'Wesley Matthews'; 'Wesley';1610612749; 'MIL'; 36.0;52;37;15; 0.712;820;58;160; 0.363;39;124; 0.315;24;28; 0.857;34;79;113;34;18;20;13;2;71;179
527;203115; 'Will Barton'; 'Will';1610612761; 'TOR'; 32.0;56;27;29; 0.482;992;138;364; 0.379;66;180; 0.367;37;47; 0.787;15;122;137;112;48;28;13;25;56;379
528;1626195; 'Willy Hernangomez'; 'Willy';1610612740; 'NOP'; 28.0;38;23;15; 0.605;457;89;169; 0.527;3;11; 0.273;81;104; 0.779;58;122;180;33;39;17;13;18;64;262
529;1641645; 'Xavier Cooks'; 'Xavier';1610612764; 'WAS'; 27.0;10;2;8; 0.2;125;17;28; 0.607;0;1; 0.0;4;10; 0.4;16;22;38;6;8;6;4;3;13;38
530;1629875; 'Xavier Moon'; 'Xavier';1610612746; 'LAC'; 28.0;4;2;2; 0.5;19;3;9; 0.333;1;3; 0.333;0;0; 0.0;0;3;3;5;1;0;0;0;2;7
531;1630270; 'Xavier Sneed'; 'Xavier';1610612766; 'CHA'; 25.0;4;0;4; 0.0;48;5;10; 0.5;3;6; 0.5;4;4; 1.0;0;5;5;5;3;0;1;1;7;17
532;1630214; 'Xavier Tillman'; 'Xavier';1610612763; 'MEM'; 24.0;61;40;21; 0.656;1180;188;306; 0.614;4;15; 0.267;49;89; 0.551;121;186;307;96;44;58;29;34;97;429
533;1629139; 'Yuta Watanabe'; 'Yuta';1610612751; 'BKN'; 28.0;58;30;28; 0.517;927;114;232; 0.491;60;135; 0.444;34;47; 0.723;30;111;141;48;22;25;17;9;80;322
534;1628380; 'Zach Collins'; 'Zach';1610612759; 'SAS'; 25.0;63;20;43; 0.317;1440;284;548; 0.518;55;147; 0.374;108;142; 0.761;116;286;402;180;129;37;49;35;199;731
535;203897; 'Zach LaVine'; 'Zach';1610612741; 'CHI'; 28.0;77;38;39; 0.494;2767;673;1388; 0.485;204;544; 0.375;363;428; 0.848;42;303;345;327;194;69;18;78;159;1913
