game_id;team_id;period1Score;period2Score;period3Score;period4Score
'0022200219';1610612752;30;25;25;26
'0022200993';1610612754;38;26;34;17
'0022200993';1610612745;27;31;33;24
'0022200292';1610612746;35;24;23;32
'0022200292';1610612754;29;28;12;31
'0022200922';1610612740;25;24;25;19
'0022200922';1610612753;36;14;29;22
'0022200087';1610612762;24;38;33;29
'0022200087';1610612763;30;24;37;32
'0022200661';1610612737;38;32;21;30
'0022200661';1610612748;26;24;30;33
'0022200586';1610612740;28;36;21;17
'0022200586';1610612751;27;26;35;20
'0022200312';1610612739;25;44;21;23
'0022200312';1610612755;21;27;18;19
'0022200354';1610612737;29;30;29;26
'0022200354';1610612760;27;27;30;37
'0022201051';1610612745;31;18;31;34
'0022201051';1610612740;26;28;36;22
'0022201215';1610612746;26;38;45;27
'0022201215';1610612757;33;37;26;29
'0022200546';1610612762;30;33;35;25
'0022200546';1610612748;31;38;27;30
'0022201011';1610612740;22;22;28;24
'0022201011';1610612760;32;31;24;23
'0022200503';1610612759;31;32;33;30
'0022200503';1610612762;26;30;26;40
'0022200308';1610612747;32;30;31;22
'0022200308';1610612754;29;27;28;32
'0022200752';1610612766;26;32;33;31
'0022200752';1610612748;28;34;24;31
'0022200454';1610612737;34;34;36;22
'0022200454';1610612753;27;38;29;31
'0022200920';1610612755;22;28;30;19
'0022200920';1610612748;28;30;26;17
'0022200986';1610612738;35;25;34;21
'0022200986';1610612757;28;17;27;21
'0022200774';1610612750;32;30;20;28
'0022200774';1610612744;34;37;22;17
'0022200163';1610612738;29;34;32;33
'0022200163';1610612765;21;28;30;33
'0022200758';1610612750;17;36;28;22
'0022200758';1610612758;24;27;27;25
'0022200572';1610612740;45;30;23;21
'0022200572';1610612745;22;30;21;35
'0022200625';1610612758;31;36;27;41
'0022200625';1610612745;27;35;33;20
'0022200669';1610612752;22;26;30;27
'0022200669';1610612764;35;21;32;28
'0022200301';1610612738;45;33;43;19
'0022200301';1610612766;19;36;27;23
'0022200490';1610612756;20;18;31;31
'0022200490';1610612763;39;20;38;28
'0022200068';1610612744;31;32;29;31
'0022200068';1610612748;30;29;28;23
'0022200202';1610612748;35;23;26;29
'0022200202';1610612756;31;26;34;21
'0022200189';1610612748;34;23;45;30
'0022200189';1610612766;33;26;25;31
'0022200432';1610612755;33;22;33;30
'0022200432';1610612744;38;19;24;25
'0022200811';1610612741;39;23;28;38
'0022200811';1610612759;28;31;26;19
'0022201012';1610612744;28;22;30;31
'0022201012';1610612749;26;23;28;34
'0022200798';1610612740;30;31;42;28
'0022200798';1610612747;32;40;34;20
'0022200690';1610612747;26;23;32;41
'0022200690';1610612763;23;30;36;32
'0022200885';1610612756;23;29;32;23
'0022200885';1610612746;28;26;37;25
'0022200140';1610612747;36;28;16;20
'0022200140';1610612739;30;28;29;27
'0022200896';1610612737;32;49;27;28
'0022200896';1610612739;23;34;26;36
'0022201170';1610612758;30;28;34;31
'0022201170';1610612759;32;31;33;27
'0022201207';1610612751;27;31;20;23
'0022201207';1610612753;23;16;23;22
'0022200383';1610612763;34;27;37;16
'0022200383';1610612765;27;26;25;25
'0022200654';1610612757;33;28;37;42
'0022200654';1610612742;31;23;41;28
'0022201020';1610612765;38;29;24;26
'0022201020';1610612754;20;29;19;29
'0022201063';1610612751;21;27;23;31
'0022201063';1610612743;33;30;28;17
'0022200859';1610612754;33;18;37;29
'0022200859';1610612762;27;26;36;34
'0022200917';1610612757;32;41;29;29
'0022200917';1610612745;31;27;30;26
'0022200520';1610612740;24;25;37;33
'0022200520';1610612750;28;27;33;30
'0022201146';1610612749;26;21;27;25
'0022201146';1610612738;34;41;39;26
'0022200537';1610612758;30;30;31;35
'0022200537';1610612762;27;30;30;38
'0022200468';1610612737;25;26;26;31
'0022200468';1610612741;30;31;20;29
'0022200886';1610612739;26;31;34;18
'0022200886';1610612743;31;25;33;26
'0022200188';1610612755;37;30;32;22
'0022200188';1610612737;24;27;33;25
'0022200568';1610612752;39;23;32;23
'0022200568';1610612759;29;26;34;25
'0022200190';1610612742;35;24;26;32
'0022200190';1610612757;25;32;31;24
'0022200031';1610612748;38;33;21;20
'0022200031';1610612761;33;17;33;26
'0022200924';1610612751;34;28;23;19
'0022200924';1610612749;22;30;39;27
'0022201186';1610612762;33;24;36;31
'0022201186';1610612747;34;34;29;27
'0022200148';1610612755;33;23;19;25
'0022200148';1610612756;20;27;23;18
'0022200002';1610612744;25;34;32;32
'0022200002';1610612747;22;30;19;38
'0022200162';1610612737;22;32;36;29
'0022200162';1610612762;26;37;22;40
'0022201065';1610612759;34;27;39;26
'0022201065';1610612737;40;43;20;15
'0022200326';1610612766;36;38;33;10
'0022200326';1610612764;31;28;29;28
'0022200879';1610612763;38;25;25;29
'0022200879';1610612762;24;23;33;31
'0022200675';1610612762;36;32;27;31
'0022200675';1610612746;26;30;25;22
'0022201089';1610612749;33;33;34;30
'0022201089';1610612759;28;23;21;22
'0022200353';1610612753;21;24;27;30
'0022200353';1610612749;30;26;32;21
'0022200055';1610612756;37;35;33;29
'0022200055';1610612744;29;37;20;19
'0022200530';1610612737;33;34;28;26
'0022200530';1610612747;23;39;36;32
'0022201167';1610612737;37;33;24;29
'0022201167';1610612742;29;37;25;32
'0022200684';1610612737;35;33;34;0
'0022200684';1610612752;38;33;30;0
'0022200156';1610612744;29;26;24;37
'0022200156';1610612758;31;36;21;25
'0022200947';1610612737;31;28;38;32
'0022200947';1610612757;19;30;27;35
'0022200048';1610612745;21;30;26;37
'0022200048';1610612762;18;27;28;35
'0022200969';1610612738;34;27;26;26
'0022200969';1610612752;31;23;34;25
'0022200844';1610612758;25;31;31;27
'0022200844';1610612742;45;29;27;21
'0022200775';1610612759;31;23;30;25
'0022200775';1610612758;30;31;28;30
'0022200351';1610612757;28;26;39;23
'0022200351';1610612754;24;25;25;26
'0022200397';1610612752;36;30;29;17
'0022200397';1610612758;22;28;30;19
'0022200280';1610612749;25;27;35;30
'0022200280';1610612739;30;33;10;29
'0022200509';1610612761;29;27;26;31
'0022200509';1610612746;27;33;37;27
'0022200211';1610612766;27;36;27;23
'0022200211';1610612754;27;33;30;35
'0022200881';1610612743;26;35;31;26
'0022200881';1610612742;25;19;30;35
'0022200814';1610612744;31;29;44;37
'0022200814';1610612760;37;16;26;35
'0022200108';1610612755;25;26;39;21
'0022200108';1610612764;31;26;34;30
'0022200660';1610612764;33;31;29;25
'0022200660';1610612744;35;34;24;34
'0022200274';1610612752;31;30;25;30
'0022200274';1610612757;25;37;30;24
'0022200114';1610612759;31;18;21;30
'0022200114';1610612761;32;32;40;39
'0022200050';1610612750;28;29;14;35
'0022200050';1610612759;39;28;36;12
'0022200339';1610612766;24;21;28;23
'0022200339';1610612749;30;26;28;21
'0022200379';1610612753;37;30;27;19
'0022200379';1610612761;25;38;24;22
'0022200047';1610612741;30;35;35;20
'0022200047';1610612738;39;15;25;23
'0022200853';1610612744;22;31;26;24
'0022200853';1610612747;21;30;34;24
'0022200500';1610612748;33;26;34;20
'0022200500';1610612750;31;25;30;24
'0022200166';1610612741;22;28;32;29
'0022200166';1610612740;22;30;27;36
'0022200333';1610612759;24;28;19;28
'0022200333';1610612740;26;23;32;36
'0022200204';1610612749;24;26;30;26
'0022200204';1610612737;29;34;31;27
'0022200983';1610612742;34;25;28;33
'0022200983';1610612762;31;28;27;30
'0022200600';1610612763;23;43;32;25
'0022200600';1610612762;24;28;38;28
'0022200824';1610612738;30;29;27;20
'0022200824';1610612755;27;28;24;20
'0022201154';1610612739;47;25;30;14
'0022201154';1610612752;42;37;26;25
'0022200260';1610612766;21;32;26;28
'0022200260';1610612755;33;21;21;26
'0022200828';1610612762;31;36;21;30
'0022200828';1610612750;33;44;40;26
'0022200165';1610612761;29;28;29;30
'0022200165';1610612745;37;17;28;27
'0022200808';1610612765;25;28;19;27
'0022200808';1610612738;26;34;30;21
'0022201141';1610612763;30;34;41;27
'0022201141';1610612746;29;41;35;36
'0022200127';1610612742;31;31;34;15
'0022200127';1610612761;29;28;24;29
'0022200433';1610612761;29;33;22;32
'0022200433';1610612751;19;33;36;31
'0022200748';1610612759;26;22;28;34
'0022200748';1610612756;33;22;32;23
'0022201173';1610612739;28;31;27;29
'0022201173';1610612754;28;33;26;18
'0022200878';1610612751;26;26;31;33
'0022200878';1610612748;25;31;24;25
'0022200817';1610612751;25;26;30;31
'0022200817';1610612756;24;33;30;29
'0022200982';1610612760;40;28;37;32
'0022200982';1610612744;30;34;35;29
'0022200043';1610612746;18;23;31;23
'0022200043';1610612756;33;28;25;26
'0022200361';1610612748;25;25;23;23
'0022200361';1610612765;20;27;31;38
'0022201177';1610612765;27;25;27;26
'0022201177';1610612748;31;28;21;38
'0022200268';1610612760;21;42;34;23
'0022200268';1610612743;38;31;15;36
'0022201008';1610612737;38;23;28;36
'0022201008';1610612738;37;34;30;33
'0022200812';1610612745;24;24;40;32
'0022200812';1610612758;31;34;34;41
'0022200632';1610612765;28;22;33;27
'0022200632';1610612740;32;27;33;24
'0022201062';1610612762;24;33;0;31
'0022201062';1610612738;34;30;0;27
'0022201224';1610612742;14;45;32;26
'0022201224';1610612759;42;29;37;30
'0022200125';1610612763;41;30;33;26
'0022200125';1610612766;24;23;22;30
'0022200035';1610612743;28;27;33;34
'0022200035';1610612760;29;26;30;32
'0022200488';1610612760;23;23;31;35
'0022200488';1610612740;33;31;16;32
'0022200369';1610612749;34;34;29;29
'0022200369';1610612758;29;32;33;19
'0022200020';1610612737;19;31;30;28
'0022200020';1610612753;27;27;27;17
'0022200128';1610612740;26;35;27;26
'0022200128';1610612744;27;27;25;26
'0022200781';1610612741;31;22;32;29
'0022200781';1610612766;29;20;21;28
'0022200770';1610612755;37;19;26;23
'0022200770';1610612753;23;30;25;16
'0022200117';1610612747;23;33;26;29
'0022200117';1610612740;27;17;35;32
'0022201091';1610612762;34;22;32;27
'0022201091';1610612757;29;39;23;36
'0022200830';1610612757;34;29;0;32
'0022200830';1610612744;27;40;0;28
